"","231167102202155121150","229161102197155121150","231167102197155121150","231167104197155121150","22515799193141118154","233167102197155121150","235167104197155121150","237167102199152121150","229170102197155121150","233168102197157121150","227165104197143121150","221161102197155121157","219158102206155121198","227167104197157121150","231158102197148121150","219157102206141121198","227165102197163121157","231167102199155121150","229167106197155121157"
"185312239218274184189443",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239220274242189434",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"185312239218274238189623",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187312239234274238187452",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239218274238189677",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239236270243189209",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239218274238187605",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239224274238189587",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239220274238189641",0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"185312239236274238189695",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"185312239228276233189578",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239250274184187425",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"185312239244270238189416",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239218274184189632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"185312239218274238189452",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"185312239218274238189200",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239218274238187362",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"185312239218270238187443",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"185312239226274238187560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"185312239218274238189614",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"185312239222274233189434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"187312239218274238187443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"185312241216274238189434",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312241218274238187596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"185312239218270238189623",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239218270238187200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
