"","219158104199167121198","223157104202161121191","223157102197157121198","221158104199155121201","231157102202157121150","219157102195155121198","221157104202171121191","225157102197155121198","223157102202146121185","221157102201146121185","219157102197155127198","219157102199155121198","223157102202159121150","221158102197157121195","223157102199155121198","221157102197159121207","229157102206146121150","219157102199155121204","223157102201155121198"
"163312239228270184187209",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239232276184187209",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163314239272270184187425",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159312239224274184187182",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181312239236262233187182",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159312239238268253187200",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"157312239282262184187209",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"148312239290276243187443",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"185312239268276184187209",0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"165312239224270238187209",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"163312239226276238187200",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"163312239232270184187218",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"163312239248270184187209",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"165312239264276184187209",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"181312239226270184187209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"165312239226270184187209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"157312239256270238191200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"169312239218270184191209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"157312239228270184187209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
