"","219157101208155121198","229167102197148338150","25017297220138130157","227167104199155121150","219157102206157121198","221157102206132121198","22517097214152130160","221157102195155121130","227170104197155121150","219157102206155121198","229167102197155121150","219158102208155121198","227165104199157121150","219165102202155121133","219157102208157121201","22715799195141118160","213165104197157121150","231167104197155121150","231167106197159121150","227167104197155121160","227165106197157121150"
"185312239218274238187425",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239218274184189632",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187312239236274238187668",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239238274238189506",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239222270184187416",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239228274233189578",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239224274233189497",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312241220276233189533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187312239226278184187461",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189312241230278238189506",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239218274238187416",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"185312239218274184189452",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"185312239230274238189623",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"189312241218278238189596",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"187312239218278238187605",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"187312239218274242189596",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"185312239238276184191425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"189312241218278238189605",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"185312239226274238189200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"185312239220262238189605",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"185312239218274233189506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"185312239230274184189641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"185312239218274184189605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"185312239218274238187632",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"185312239236274238187614",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"187312239218270238187353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"185312239234274184187425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"185312239236270238187200",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"185312239236274238187605",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
