"","225157104206169124173","223157104204171121191","231167102208152121207","223157104208155121189","219157110206169121191","219157104202171121191","219157106208165121191","233157102202159121157","219157110204169121191","227162102222138137143","227157104210155121191","227155101214138133163","223157104204171121176","221157104204167137191","248157101218138127150","227155101216138133163","227150101229138137147","223157104208171121191","219157110206171121191","221157104206165121198"
"175295239198315238187182",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175295239200295238185182",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185295239218287238187182",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185295239230289238187182",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"197295239214313238187182",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"177297239214287194187182",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179295239196287194187182",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"179295239222303238187182",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"193297239248313238187182",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"177295239214295238185191",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
"177295239238307238187569",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"179295239198307238187182",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"181295239196287184187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"179295239198319238187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"175295239196293238187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"199295239214311238187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"179295239198315238187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
