"","225165106202157121207","223165102204157121147","219157104202152121150","225165102204167121150","201165104202157121201","240157102199159121150","221157102208155121140","219157102199169121150","221157104204169121204","219165102202155121147","233157102212159127204","221157102206159121147","223157102199155121147","227165101204143127150","225157101204143124150","225165102202155121136","225165102210159121150","221165102202155121150","225165104204157121198","219157102206155121140"
"163295239286283194187182",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179295239201293238185182",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179295239214287238187182",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163295239214315238187191",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181295239214307238185182",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179295239214334238185182",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"177295239200324238185182",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"183295239220319238187182",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"181295239194287238187182",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"157295239238287238187182",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"179295239240307238185182",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"181295239214285238187182",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"183297239196307238187398",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"163295239198324238187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"183295239200283238185848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"157295239216289194187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"183295239200287238187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"181295239214311238185182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"157295239214307238187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
