"","221165102197161121198","219157102197155127198","219165102204155121150","203157102202159127150","229165102197150121150","219165102204157121147","223157102202155127150","227165102197146121150","219158102206155121198","221155102202155121150","221165102202155121160","233165102197157121154","221167102202152121150","215157102204157127150","223167102202155121154","225167102199146121150","221157102197155121150","219157102202159127150","221165102202157121150","219157102202157121150"
"157312239228270184187209",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187312239238270184189614",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239226270238187497",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312239226270238187452",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163312241218274184187209",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"187312241226270184189650",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187312239218274238187452",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173312239232270184187182",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"185312241226270184189641",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"185312239230274238189488",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"185312239226270184187443",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"185312239220274184187425",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"187312239220270184187506",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"187312239220270184187461",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"185312239218274238187533",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"173312239262276238187398",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"142312239220274238187443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"185312241226270184189632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"185312239224274238189542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"165312239220270238187200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"185312239220276243187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
