"","221157102197155121198","221167102202155121150","223157102202159121150","223157102197155121198","227167102202157127150","219162102204155121150","221165102202155121150","219161104197161121204","221157102199155121195","219157102202163118150","223161101220138137157","219165102202155121140","219157102210155121150","219165102202141121150","221165102204157121150","219162102202155121150","221162102208155121150","235165104210152121150","219157102199165121198"
"163312239226276238187200",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165312239224270238187209",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165312239226270184187182",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165312239228270238187407",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165312239282270184187209",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163312239238270233187182",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165312239228270184187209",0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165312239238270253187407",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"165312239262270184191209",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"165312239236270238187209",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"165312239294270184187407",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"157312239244270238187245",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"179297239221324238187182",0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
"159312239228270238187182",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"179297239220319238187209",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"193295239315324238187182",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"167312239234270184187209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"165312239234276238187182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"165312239234276238187209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"163312239226276238187389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"163312239228270184187209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
